broccoli.jpg	hippo.jpg	1.000000	2	2.292836e+00	1.154730e+05	1.154780e+05	1.000000
peas.jpg	duck.jpg	2.000000	2	1.346373e+00	1.154787e+05	1.154837e+05	2.000000
grapes.jpg	dolphin.jpg	1.000000	1	9.445390e-01	1.154844e+05	1.154894e+05	3.000000
tomato.jpg	camel.jpg	2.000000	2	8.142284e-01	1.154901e+05	1.154951e+05	4.000000
sweetpotatoes.jpg	horse.jpg	2.000000	2	1.579370e+00	1.154958e+05	1.155008e+05	5.000000
cherry.jpg	koala.jpg	2.000000	2	9.046816e-01	1.155015e+05	1.155065e+05	6.000000
redOnion.jpg	wolf.jpg	1.000000	1	1.446421e+00	1.155072e+05	1.155122e+05	7.000000
eggplant.jpg	skunk.jpg	1.000000	1	2.195935e+00	1.155129e+05	1.155179e+05	8.000000
blueberries.jpg	rabbit.jpg	1.000000	1	1.473092e+00	1.155186e+05	1.155236e+05	9.000000
kiwi.jpg	cat.jpg	2.000000	2	1.903246e+00	1.155243e+05	1.155293e+05	10.000000
asparagus.jpg	moose.jpg	1.000000	1	1.692303e+00	1.155301e+05	1.155351e+05	11.000000
cauliflower.jpg	elephantafrican.jpg	2.000000	2	7.775215e-01	1.155358e+05	1.155408e+05	12.000000
avocado.jpg	panda.jpg	2.000000	2	2.263218e+00	1.155415e+05	1.155465e+05	13.000000
pepper.jpg	gorilla.jpg	2.000000	2	2.916774e+00	1.155472e+05	1.155522e+05	14.000000
stringBeans.jpg	flamingo.jpg	2.000000	2	1.330264e+00	1.155529e+05	1.155579e+05	15.000000
blackberry.jpg	rhino.jpg	1.000000	1	1.615241e+00	1.155586e+05	1.155636e+05	16.000000
pineapple.jpg	kangaroo.jpg	1.000000	1	9.732353e-01	1.155643e+05	1.155693e+05	17.000000
lettuce.jpg	brown_bear.jpg	1.000000	1	1.130365e+00	1.155700e+05	1.155750e+05	18.000000
carrot.jpg	pig.jpg	2.000000	2	1.816388e+00	1.155757e+05	1.155807e+05	19.000000
corn.jpg	mouse.jpg	1.000000	1	7.742333e-01	1.155814e+05	1.155864e+05	20.000000
mushroom.jpg	ram.jpg	1.000000	1	9.473627e-01	1.155871e+05	1.155921e+05	21.000000
watermelon.jpg	tortoise.jpg	2.000000	1	1.152769e+00	1.155928e+05	1.155978e+05	22.000000
apple.jpg	macaw.jpg	1.000000	2	8.460097e-01	1.155986e+05	1.156036e+05	23.000000
strawberry.jpg	seal.jpg	2.000000	2	1.180337e+00	1.156043e+05	1.156093e+05	24.000000
peach.jpg	leopard.jpg	1.000000	1	5.690782e-01	1.156100e+05	1.156150e+05	25.000000
orange.jpg	cow.jpg	2.000000	2	8.871032e-01	1.156157e+05	1.156207e+05	26.000000
beans.jpg	lion.jpg	2.000000	2	1.269330e+00	1.156214e+05	1.156264e+05	27.000000
pear.jpg	penguin.jpg	1.000000	1	3.506877e+00	1.156271e+05	1.156321e+05	28.000000
peanut.jpg	zebra.jpg	2.000000	2	6.569166e-01	1.156328e+05	1.156378e+05	29.000000
banana.jpg	llama.jpg	1.000000	1	9.107565e-01	1.156385e+05	1.156435e+05	30.000000
