p8.jpg	 627	 630	 2.368829e+00	 5.000000	 1.122397e+06	 1.122400e+06
p13.jpg	 149	 620	 6.503468e+00	 1.000000	 1.122400e+06	 1.122407e+06
p7.jpg	 169	 640	 1.934880e+00	 1.000000	 1.122408e+06	 1.122411e+06
p9.jpg	 178	 632	 1.584481e+00	 1.000000	 1.122411e+06	 1.122413e+06
p10.jpg	 597	 637	 2.002928e+00	 5.000000	 1.122414e+06	 1.122417e+06
p11.jpg	 592	 620	 2.001313e+00	 5.000000	 1.122417e+06	 1.122420e+06
p16.jpg	 191	 646	 4.052587e+00	 1.000000	 1.122420e+06	 1.122425e+06
p6.jpg	 159	 644	 1.400975e+00	 1.000000	 1.122426e+06	 1.122428e+06
p4.jpg	 600	 639	 2.401634e+00	 5.000000	 1.122428e+06	 1.122431e+06
p1.jpg	 170	 636	 2.368440e+00	 1.000000	 1.122432e+06	 1.122435e+06
p15.jpg	 605	 629	 1.401176e+00	 5.000000	 1.122436e+06	 1.122437e+06
p12.jpg	 169	 628	 1.717931e+00	 1.000000	 1.122438e+06	 1.122440e+06
p5.jpg	 582	 604	 2.701866e+00	 5.000000	 1.122441e+06	 1.122444e+06
p3.jpg	 609	 641	 1.484274e+00	 5.000000	 1.122445e+06	 1.122447e+06
p2.jpg	 191	 654	 1.567738e+00	 1.000000	 1.122448e+06	 1.122450e+06
p14.jpg	 599	 632	 1.550990e+00	 5.000000	 1.122450e+06	 1.122452e+06
