c5.jpg	 1035	 547	 2.872014e+01	 10.000000	 1.309788e+06	 1.309818e+06
c14.jpg	 665	 626	 2.377651e+01	 16.000000	 1.309819e+06	 1.309844e+06
c15.jpg	 511	 654	 3.342287e+01	 14.000000	 1.309845e+06	 1.309879e+06
c4.jpg	 847	 619	 1.395987e+01	 18.000000	 1.309881e+06	 1.309895e+06
c2.jpg	 600	 565	 1.436111e+01	 5.000000	 1.309896e+06	 1.309911e+06
c10.jpg	 941	 638	 2.501643e+00	 19.000000	 1.309912e+06	 1.309915e+06
c13.jpg	 261	 559	 7.738430e+00	 1.000000	 1.309916e+06	 1.309924e+06
c7.jpg	 933	 650	 1.572723e+01	 19.000000	 1.309925e+06	 1.309941e+06
c1.jpg	 271	 653	 5.787502e+00	 11.000000	 1.309942e+06	 1.309949e+06
c9.jpg	 768	 561	 1.419284e+01	 7.000000	 1.309949e+06	 1.309964e+06
c6.jpg	 350	 577	 7.421963e+00	 2.000000	 1.309965e+06	 1.309973e+06
c3.jpg	 580	 655	 2.178141e+01	 15.000000	 1.309974e+06	 1.309996e+06
c11.jpg	 829	 644	 5.486923e+00	 18.000000	 1.309998e+06	 1.310004e+06
c12.jpg	 432	 627	 1.152446e+01	 13.000000	 1.310004e+06	 1.310016e+06
c8.jpg	 689	 571	 4.803373e+00	 6.000000	 1.310017e+06	 1.310023e+06
c16.jpg	 823	 567	 5.787241e+00	 8.000000	 1.310024e+06	 1.310030e+06
