f20.jpg	p2.jpg	1.000000	1	2.813156e+00	7.824735e+05	7.824785e+05	1.000000
f19.jpg	p10.jpg	1.000000	1	1.928090e+00	7.824791e+05	7.824841e+05	2.000000
f5.jpg	p8.jpg	2.000000	2	1.426856e+00	7.824848e+05	7.824898e+05	3.000000
f16.jpg	p12.jpg	2.000000	2	1.405981e+00	7.824904e+05	7.824954e+05	4.000000
f15.jpg	p3.jpg	1.000000	1	2.568427e+00	7.824961e+05	7.825011e+05	5.000000
f4.jpg	p16.jpg	1.000000	1	2.051757e+00	7.825017e+05	7.825067e+05	6.000000
f10.jpg	p9.jpg	2.000000	2	1.966563e+00	7.825073e+05	7.825123e+05	7.000000
f12.jpg	p7.jpg	1.000000	1	2.217457e+00	7.825130e+05	7.825180e+05	8.000000
f2.jpg	p13.jpg	2.000000	2	1.844176e+00	7.825186e+05	7.825236e+05	9.000000
f13.jpg	p6.jpg	2.000000	2	1.967288e+00	7.825242e+05	7.825292e+05	10.000000
f18.jpg	p11.jpg	2.000000	2	2.505933e+00	7.825299e+05	7.825349e+05	11.000000
f3.jpg	p15.jpg	1.000000	1	1.876957e+00	7.825355e+05	7.825405e+05	12.000000
f17.jpg	p14.jpg	1.000000	1	1.775888e+00	7.825411e+05	7.825461e+05	13.000000
f11.jpg	p4.jpg	2.000000	2	1.994564e+00	7.825468e+05	7.825518e+05	14.000000
f1.jpg	p1.jpg	2.000000	2	2.517529e+00	7.825524e+05	7.825574e+05	15.000000
f14.jpg	p5.jpg	2.000000	2	1.648554e+00	7.825581e+05	7.825631e+05	16.000000
