p11.jpg	 5.000000	 0.000000	 	 7.916524e+03	 7.918524e+03	 1.000000
p8.jpg	 5.000000	 0.000000	 	 7.919103e+03	 7.921103e+03	 2.000000
p6.jpg	 1.000000	 0.000000	 	 7.921688e+03	 7.923688e+03	 3.000000
p14.jpg	 5.000000	 0.000000	 	 7.924273e+03	 7.926273e+03	 4.000000
p4.jpg	 5.000000	 0.000000	 	 7.926858e+03	 7.928858e+03	 5.000000
p3.jpg	 5.000000	 0.000000	 	 7.929443e+03	 7.931443e+03	 6.000000
p3.jpg	 5.000000	 1.000000	 6.067916e-01	 7.932028e+03	 7.934028e+03	 7.000000
p14.jpg	 5.000000	 1.000000	 1.717077e+00	 7.934613e+03	 7.936614e+03	 8.000000
p8.jpg	 5.000000	 1.000000	 9.881429e-01	 7.937198e+03	 7.939198e+03	 9.000000
p3.jpg	 5.000000	 1.000000	 8.353519e-01	 7.939783e+03	 7.941783e+03	 10.000000
p10.jpg	 5.000000	 0.000000	 	 7.942368e+03	 7.944368e+03	 11.000000
p15.jpg	 5.000000	 0.000000	 	 7.944953e+03	 7.946953e+03	 12.000000
p11.jpg	 5.000000	 1.000000	 9.520568e-01	 7.947538e+03	 7.949539e+03	 13.000000
p2.jpg	 1.000000	 0.000000	 	 7.950124e+03	 7.952124e+03	 14.000000
p5.jpg	 5.000000	 0.000000	 	 7.952742e+03	 7.954742e+03	 15.000000
p11.jpg	 5.000000	 1.000000	 7.314126e-01	 7.955327e+03	 7.957327e+03	 16.000000
p13.jpg	 1.000000	 0.000000	 	 7.957912e+03	 7.959912e+03	 17.000000
p4.jpg	 5.000000	 1.000000	 8.574752e-01	 7.960497e+03	 7.962497e+03	 18.000000
p5.jpg	 5.000000	 1.000000	 1.024014e+00	 7.963082e+03	 7.965083e+03	 19.000000
p5.jpg	 5.000000	 1.000000	 7.111387e-01	 7.965667e+03	 7.967667e+03	 20.000000
p10.jpg	 5.000000	 1.000000	 1.550277e+00	 7.968252e+03	 7.970252e+03	 21.000000
p15.jpg	 5.000000	 1.000000	 1.700964e+00	 7.970837e+03	 7.972838e+03	 22.000000
p16.jpg	 1.000000	 0.000000	 	 7.973422e+03	 7.975423e+03	 23.000000
p8.jpg	 5.000000	 1.000000	 9.472661e-01	 7.976008e+03	 7.978008e+03	 24.000000
p8.jpg	 5.000000	 1.000000	 7.941837e-01	 7.978593e+03	 7.980593e+03	 25.000000
p9.jpg	 1.000000	 0.000000	 	 7.981178e+03	 7.983178e+03	 26.000000
p12.jpg	 1.000000	 0.000000	 	 7.983763e+03	 7.985763e+03	 27.000000
p3.jpg	 5.000000	 1.000000	 7.347688e-01	 7.986348e+03	 7.988348e+03	 28.000000
p10.jpg	 5.000000	 1.000000	 1.269457e+00	 7.988933e+03	 7.990933e+03	 29.000000
p15.jpg	 5.000000	 1.000000	 1.117108e+00	 7.991501e+03	 7.993502e+03	 30.000000
p10.jpg	 5.000000	 1.000000	 1.060128e+00	 7.994086e+03	 7.996087e+03	 31.000000
p4.jpg	 5.000000	 1.000000	 1.339297e+00	 7.996671e+03	 7.998672e+03	 32.000000
p14.jpg	 5.000000	 1.000000	 1.250356e+00	 7.999256e+03	 8.001257e+03	 33.000000
p15.jpg	 5.000000	 1.000000	 1.432627e+00	 8.001858e+03	 8.003858e+03	 34.000000
p14.jpg	 5.000000	 0.000000	 	 8.004477e+03	 8.006477e+03	 35.000000
p4.jpg	 5.000000	 1.000000	 1.428590e+00	 8.007062e+03	 8.009062e+03	 36.000000
p5.jpg	 5.000000	 1.000000	 1.227720e+00	 8.009647e+03	 8.011647e+03	 37.000000
p7.jpg	 1.000000	 0.000000	 	 8.012232e+03	 8.014232e+03	 38.000000
p11.jpg	 5.000000	 1.000000	 8.254313e-01	 8.014817e+03	 8.016817e+03	 39.000000
p15.jpg	 5.000000	 1.000000	 1.456393e+00	 8.017402e+03	 8.019402e+03	 40.000000
p5.jpg	 5.000000	 1.000000	 1.639272e+00	 8.019987e+03	 8.021987e+03	 41.000000
p8.jpg	 5.000000	 1.000000	 1.582102e+00	 8.022572e+03	 8.024572e+03	 42.000000
p11.jpg	 5.000000	 0.000000	 	 8.025157e+03	 8.027157e+03	 43.000000
p1.jpg	 1.000000	 0.000000	 	 8.027742e+03	 8.029742e+03	 44.000000
p10.jpg	 5.000000	 0.000000	 	 8.030327e+03	 8.032328e+03	 45.000000
p3.jpg	 5.000000	 1.000000	 4.578593e-01	 8.032913e+03	 8.034913e+03	 46.000000
p4.jpg	 5.000000	 1.000000	 1.728814e+00	 8.035498e+03	 8.037498e+03	 47.000000
p14.jpg	 5.000000	 1.000000	 1.784397e+00	 8.038083e+03	 8.040083e+03	 48.000000
