f17.jpg	p11.jpg	2.000000	2	9.605778e-01	1.327649e+03	1.332651e+03	1.000000
f11.jpg	p15.jpg	2.000000	2	2.155905e+00	1.333286e+03	1.338287e+03	2.000000
f12.jpg	p13.jpg	1.000000	1	1.335674e+00	1.338906e+03	1.343908e+03	3.000000
f19.jpg	p6.jpg	1.000000	1	1.378444e+00	1.344544e+03	1.349544e+03	4.000000
f1.jpg	p16.jpg	2.000000	2	1.389601e+00	1.350164e+03	1.355166e+03	5.000000
f4.jpg	p5.jpg	1.000000	1	1.192941e+00	1.355801e+03	1.360801e+03	6.000000
f13.jpg	p3.jpg	2.000000	2	1.269478e+00	1.361405e+03	1.366405e+03	7.000000
f10.jpg	p8.jpg	1.000000	1	1.057003e+00	1.367025e+03	1.372025e+03	8.000000
f20.jpg	p2.jpg	2.000000	2	1.132447e+00	1.372646e+03	1.377647e+03	9.000000
f5.jpg	p12.jpg	2.000000	2	9.201120e-01	1.378266e+03	1.383266e+03	10.000000
f16.jpg	p14.jpg	2.000000	1	8.989196e-01	1.383903e+03	1.388904e+03	11.000000
f2.jpg	p1.jpg	2.000000	2	7.510839e-01	1.389507e+03	1.394507e+03	12.000000
f15.jpg	p4.jpg	2.000000	2	8.267714e-01	1.395127e+03	1.400128e+03	13.000000
f14.jpg	p9.jpg	1.000000	1	6.784126e-01	1.400748e+03	1.405748e+03	14.000000
f3.jpg	p10.jpg	2.000000	2	8.338787e-01	1.406368e+03	1.411368e+03	15.000000
f18.jpg	p7.jpg	1.000000	1	1.485511e+00	1.411989e+03	1.416989e+03	16.000000
