duck.jpg	 580	 733	 1.251572e+01	 25.000000	 1.599151e+04	 1.600454e+04
zebra.jpg	 504	 812	 2.660465e+00	 34.000000	 1.600534e+04	 1.600851e+04
skunk.jpg	 669	 815	 1.846056e+01	 36.000000	 1.600912e+04	 1.602810e+04
brown_bear.jpg	 940	 727	 7.056419e+00	 29.000000	 1.602900e+04	 1.603657e+04
panda.jpg	 587	 638	 1.447338e+01	 15.000000	 1.603727e+04	 1.605227e+04
leopard.jpg	 924	 563	 2.463121e+00	 9.000000	 1.605310e+04	 1.605607e+04
gorilla.jpg	 679	 639	 7.590955e+00	 16.000000	 1.605669e+04	 1.606479e+04
llama.jpg	 257	 561	 2.217191e+01	 1.000000	 1.606551e+04	 1.608819e+04
moose.jpg	 673	 642	 1.226311e+01	 16.000000	 1.608918e+04	 1.610195e+04
dolphin.jpg	 670	 726	 2.403491e+01	 26.000000	 1.610275e+04	 1.612730e+04
horse.jpg	 1019	 641	 7.374848e+00	 20.000000	 1.612830e+04	 1.613619e+04
mouse.jpg	 850	 721	 4.307335e+00	 28.000000	 1.613691e+04	 1.614173e+04
macaw.jpg	 590	 560	 4.828855e+00	 5.000000	 1.614238e+04	 1.614772e+04
lion.jpg	 768	 799	 2.314155e+00	 37.000000	 1.614838e+04	 1.615120e+04
ram.jpg	 763	 557	 4.661951e+00	 7.000000	 1.615182e+04	 1.615699e+04
cow.jpg	 829	 541	 9.982114e+00	 8.000000	 1.615766e+04	 1.616815e+04
rabbit.jpg	 673	 806	 2.916497e+01	 36.000000	 1.616890e+04	 1.619857e+04
rhino.jpg	 328	 643	 4.028672e+00	 12.000000	 1.619965e+04	 1.620419e+04
seal.jpg	 871	 798	 8.255663e+00	 38.000000	 1.620484e+04	 1.621361e+04
camel.jpg	 259	 803	 1.537027e+01	 31.000000	 1.621434e+04	 1.623022e+04
flamingo.jpg	 414	 570	 1.815794e+00	 3.000000	 1.623107e+04	 1.623339e+04
tortoise.jpg	 932	 810	 3.516379e+00	 39.000000	 1.623399e+04	 1.623801e+04
penguin.jpg	 261	 799	 4.195816e+00	 31.000000	 1.623864e+04	 1.624335e+04
cat.jpg	 520	 626	 1.735602e+00	 14.000000	 1.624400e+04	 1.624625e+04
koala.jpg	 750	 552	 2.268586e+01	 7.000000	 1.624686e+04	 1.627006e+04
pig.jpg	 762	 726	 8.713619e+00	 27.000000	 1.627105e+04	 1.628027e+04
hippo.jpg	 998	 566	 2.137204e+01	 10.000000	 1.628100e+04	 1.630289e+04
wolf.jpg	 425	 727	 1.173168e+01	 23.000000	 1.630385e+04	 1.631609e+04
kangaroo.jpg	 839	 645	 2.011582e+00	 18.000000	 1.631688e+04	 1.631940e+04
elephantafrican.jpg	 932	 618	 2.918243e+01	 19.000000	 1.632001e+04	 1.634970e+04
elephantafrican.jpg	 924	 812	 8.201631e+00	 39.000000	 1.635080e+04	 1.635951e+04
wolf.jpg	 430	 721	 1.226165e+01	 23.000000	 1.636024e+04	 1.637302e+04
elephantafrican.jpg	 755	 649	 6.965527e+00	 17.000000	 1.637382e+04	 1.638129e+04
skunk.jpg	 1012	 570	 8.443914e+00	 10.000000	 1.638199e+04	 1.639094e+04
cow.jpg	 829	 567	 3.721904e+00	 8.000000	 1.639168e+04	 1.639591e+04
mouse.jpg	 838	 703	 1.897243e+00	 28.000000	 1.639657e+04	 1.639897e+04
pig.jpg	 762	 706	 4.507059e+00	 27.000000	 1.639958e+04	 1.640460e+04
seal.jpg	 281	 557	 1.488252e+01	 1.000000	 1.640525e+04	 1.642065e+04
lion.jpg	 778	 808	 1.620512e+00	 37.000000	 1.642150e+04	 1.642363e+04
hippo.jpg	 994	 798	 1.836469e+01	 40.000000	 1.642423e+04	 1.644311e+04
duck.jpg	 653	 781	 2.309103e+01	 36.000000	 1.644406e+04	 1.646766e+04
mouse.jpg	 857	 720	 1.585148e+00	 28.000000	 1.646865e+04	 1.647075e+04
camel.jpg	 1002	 740	 1.534572e+00	 30.000000	 1.647135e+04	 1.647340e+04
skunk.jpg	 666	 735	 1.060174e+01	 26.000000	 1.647400e+04	 1.648511e+04
wolf.jpg	 911	 821	 3.769798e+00	 39.000000	 1.648587e+04	 1.649016e+04
lion.jpg	 760	 804	 1.103555e+00	 37.000000	 1.649081e+04	 1.649243e+04
lion.jpg	 766	 808	 7.662825e-01	 37.000000	 1.649303e+04	 1.649431e+04
elephantafrican.jpg	 989	 829	 1.099690e+01	 40.000000	 1.649491e+04	 1.650642e+04
panda.jpg	 1049	 537	 1.046024e+01	 10.000000	 1.650721e+04	 1.651818e+04
pig.jpg	 764	 715	 1.759691e+00	 27.000000	 1.651895e+04	 1.652121e+04
gorilla.jpg	 666	 644	 1.620944e+00	 16.000000	 1.652182e+04	 1.652395e+04
leopard.jpg	 916	 553	 1.986219e+00	 9.000000	 1.652455e+04	 1.652705e+04
pig.jpg	 758	 720	 1.265333e+00	 27.000000	 1.652767e+04	 1.652944e+04
gorilla.jpg	 683	 638	 1.571486e+00	 16.000000	 1.653007e+04	 1.653216e+04
mouse.jpg	 839	 730	 1.257730e+00	 28.000000	 1.653276e+04	 1.653452e+04
mouse.jpg	 828	 727	 1.079923e+00	 28.000000	 1.653512e+04	 1.653671e+04
cat.jpg	 497	 644	 1.295370e+00	 14.000000	 1.653731e+04	 1.653911e+04
kangaroo.jpg	 835	 647	 1.412442e+00	 18.000000	 1.653971e+04	 1.654163e+04
skunk.jpg	 847	 787	 2.741247e+00	 38.000000	 1.654223e+04	 1.654548e+04
elephantafrican.jpg	 608	 631	 5.165117e+00	 15.000000	 1.654612e+04	 1.655179e+04
hippo.jpg	 1001	 774	 9.551760e+00	 40.000000	 1.655247e+04	 1.656253e+04
dolphin.jpg	 657	 827	 9.239281e+00	 36.000000	 1.656329e+04	 1.657305e+04
gorilla.jpg	 708	 640	 1.099610e+00	 16.000000	 1.657380e+04	 1.657542e+04
lion.jpg	 753	 809	 1.810069e+00	 37.000000	 1.657604e+04	 1.657835e+04
pig.jpg	 764	 720	 4.125132e+00	 27.000000	 1.657899e+04	 1.658362e+04
mouse.jpg	 857	 717	 1.063674e+00	 28.000000	 1.658429e+04	 1.658586e+04
camel.jpg	 1016	 721	 1.380626e+00	 30.000000	 1.658648e+04	 1.658836e+04
seal.jpg	 751	 637	 4.261670e+00	 17.000000	 1.658898e+04	 1.659375e+04
moose.jpg	 680	 650	 2.984116e+00	 16.000000	 1.659441e+04	 1.659792e+04
wolf.jpg	 422	 704	 6.231675e+00	 23.000000	 1.659857e+04	 1.660530e+04
seal.jpg	 258	 577	 4.677300e+00	 1.000000	 1.660601e+04	 1.661119e+04
leopard.jpg	 918	 576	 1.408372e+00	 9.000000	 1.661188e+04	 1.661379e+04
dolphin.jpg	 677	 806	 3.106917e+00	 36.000000	 1.661441e+04	 1.661803e+04
ram.jpg	 860	 821	 1.988146e+00	 38.000000	 1.661868e+04	 1.662118e+04
dolphin.jpg	 234	 569	 4.435059e+00	 1.000000	 1.662182e+04	 1.662677e+04
ram.jpg	 752	 535	 1.712267e+00	 7.000000	 1.662744e+04	 1.662965e+04
lion.jpg	 759	 819	 1.423025e+00	 37.000000	 1.663027e+04	 1.663221e+04
elephantafrican.jpg	 629	 718	 6.836825e+00	 25.000000	 1.663282e+04	 1.664018e+04
dolphin.jpg	 503	 708	 3.061587e+00	 24.000000	 1.664090e+04	 1.664446e+04
moose.jpg	 510	 733	 1.975403e+00	 24.000000	 1.664511e+04	 1.664760e+04
camel.jpg	 1019	 722	 1.340297e+00	 30.000000	 1.664823e+04	 1.665008e+04
camel.jpg	 1016	 720	 1.010462e+00	 30.000000	 1.665070e+04	 1.665222e+04
seal.jpg	 591	 736	 7.434219e+00	 25.000000	 1.665284e+04	 1.666077e+04
dolphin.jpg	 678	 800	 3.464465e+00	 36.000000	 1.666151e+04	 1.666548e+04
skunk.jpg	 681	 820	 1.921648e+00	 36.000000	 1.666613e+04	 1.666856e+04
kangaroo.jpg	 846	 625	 1.422864e+00	 18.000000	 1.666920e+04	 1.667113e+04
seal.jpg	 941	 797	 2.897664e+00	 39.000000	 1.667175e+04	 1.667515e+04
macaw.jpg	 589	 564	 1.446213e+00	 5.000000	 1.667580e+04	 1.667775e+04
wolf.jpg	 1028	 588	 1.801780e+01	 10.000000	 1.667837e+04	 1.669690e+04
skunk.jpg	 1004	 656	 1.934409e+00	 20.000000	 1.669780e+04	 1.670025e+04
macaw.jpg	 601	 559	 1.237630e+00	 5.000000	 1.670087e+04	 1.670262e+04
duck.jpg	 613	 735	 4.408608e+00	 25.000000	 1.670322e+04	 1.670814e+04
gorilla.jpg	 675	 638	 1.209215e+00	 16.000000	 1.670881e+04	 1.671053e+04
cat.jpg	 497	 632	 1.243443e+00	 14.000000	 1.671113e+04	 1.671288e+04
cow.jpg	 1015	 572	 5.994549e+00	 10.000000	 1.671349e+04	 1.672000e+04
panda.jpg	 1014	 565	 3.224668e+00	 10.000000	 1.672068e+04	 1.672442e+04
camel.jpg	 1035	 720	 1.180885e+00	 30.000000	 1.672505e+04	 1.672674e+04
wolf.jpg	 746	 637	 6.229099e+00	 17.000000	 1.672734e+04	 1.673407e+04
gorilla.jpg	 666	 666	 1.089547e+00	 16.000000	 1.673477e+04	 1.673638e+04
pig.jpg	 762	 705	 1.133786e+00	 27.000000	 1.673698e+04	 1.673863e+04
