avocado.jpg	horse.jpg	2.000000	2	3.545170e+00	2.081936e+04	2.082436e+04	1.000000
eggplant.jpg	lion.jpg	1.000000	1	1.190462e+00	2.082508e+04	2.083008e+04	2.000000
corn.jpg	cow.jpg	2.000000	2	8.363512e-01	2.083078e+04	2.083578e+04	3.000000
blackberry.jpg	leopard.jpg	1.000000	1	8.816635e-01	2.083649e+04	2.084149e+04	4.000000
orange.jpg	panda.jpg	2.000000	2	8.148923e-01	2.084220e+04	2.084720e+04	5.000000
asparagus.jpg	flamingo.jpg	2.000000	2	6.369312e-01	2.084790e+04	2.085290e+04	6.000000
peach.jpg	gorilla.jpg	1.000000	1	9.220587e-01	2.085362e+04	2.085862e+04	7.000000
cauliflower.jpg	llama.jpg	2.000000	2	5.672484e-01	2.085933e+04	2.086433e+04	8.000000
carrot.jpg	macaw.jpg	1.000000	1	9.167983e-01	2.086505e+04	2.087005e+04	9.000000
kiwi.jpg	elephantafrican.jpg	1.000000	1	1.873624e+00	2.087076e+04	2.087576e+04	10.000000
peas.jpg	rhino.jpg	1.000000	1	7.996391e-01	2.087646e+04	2.088146e+04	11.000000
beans.jpg	wolf.jpg	1.000000	1	7.974965e-01	2.088216e+04	2.088716e+04	12.000000
lettuce.jpg	koala.jpg	2.000000	2	7.308699e-01	2.088787e+04	2.089287e+04	13.000000
peanut.jpg	penguin.jpg	1.000000	1	7.929441e-01	2.089357e+04	2.089857e+04	14.000000
strawberry.jpg	duck.jpg	2.000000	2	7.900441e-01	2.089928e+04	2.090428e+04	15.000000
watermelon.jpg	brown_bear.jpg	1.000000	1	1.315329e+00	2.090500e+04	2.091000e+04	16.000000
banana.jpg	kangaroo.jpg	2.000000	2	5.775867e-01	2.091070e+04	2.091570e+04	17.000000
tomato.jpg	moose.jpg	2.000000	2	8.629124e-01	2.091641e+04	2.092141e+04	18.000000
broccoli.jpg	hippo.jpg	1.000000	1	8.116612e-01	2.092213e+04	2.092713e+04	19.000000
cherry.jpg	skunk.jpg	1.000000	1	1.049602e+00	2.092782e+04	2.093282e+04	20.000000
mushroom.jpg	tortoise.jpg	2.000000	2	1.111136e+00	2.093354e+04	2.093854e+04	21.000000
pepper.jpg	camel.jpg	2.000000	2	7.088284e-01	2.093924e+04	2.094424e+04	22.000000
sweetpotatoes.jpg	seal.jpg	1.000000	1	1.266716e+00	2.094493e+04	2.094993e+04	23.000000
pear.jpg	zebra.jpg	1.000000	1	1.168652e+00	2.095063e+04	2.095563e+04	24.000000
apple.jpg	cat.jpg	1.000000	1	1.213967e+00	2.095635e+04	2.096135e+04	25.000000
grapes.jpg	ram.jpg	2.000000	2	7.631137e-01	2.096206e+04	2.096706e+04	26.000000
blueberries.jpg	dolphin.jpg	2.000000	2	8.732953e-01	2.096776e+04	2.097276e+04	27.000000
pineapple.jpg	pig.jpg	1.000000	1	1.335048e+00	2.097346e+04	2.097846e+04	28.000000
stringBeans.jpg	rabbit.jpg	2.000000	2	6.609953e-01	2.097916e+04	2.098416e+04	29.000000
redOnion.jpg	mouse.jpg	2.000000	2	1.298806e+00	2.098485e+04	2.098985e+04	30.000000
